,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Id,Venue Latitude,Venue Longitude,Venue Category
325,St. James Town,43.6514939,-79.3754179,Irish Embassy,4ad4c05df964a52039f620e3,43.647918499361516,-79.37727345157903,Irish Pub
326,St. James Town,43.6514939,-79.3754179,Aroma Espresso Bar,5b8431619f8a9f002c9bdc53,43.648224,-79.376352,Coffee Shop
327,St. James Town,43.6514939,-79.3754179,Rexall,555f750f498ea0e938e6c9f4,43.648182,-79.37387,Pharmacy
328,St. James Town,43.6514939,-79.3754179,Berber SOCIAL,4ba5616ff964a520390139e3,43.648113752405834,-79.37404622657372,Moroccan Restaurant
329,St. James Town,43.6514939,-79.3754179,East Thirty-Six,5320fc6e498edcd270d86779,43.648409,-79.375017,Bistro
330,St. James Town,43.6514939,-79.3754179,The Sultan's Tent and Cafe Moroc,4ad4c061f964a520acf720e3,43.647927833506316,-79.37434095390434,Moroccan Restaurant
331,St. James Town,43.6514939,-79.3754179,Bier Markt Esplanade,4ad4c05df964a52055f620e3,43.64723602476138,-79.37389161769812,Belgian Restaurant
332,St. James Town,43.6514939,-79.3754179,Z-Teca Gourmet Burritos,4db5e84443a1369cb5da528a,43.6480141803431,-79.37911924716222,Burrito Place
333,St. James Town,43.6514939,-79.3754179,Fran's,4c6960a08e7c0f470a68df0f,43.647364016367966,-79.3760469880873,Diner
334,St. James Town,43.6514939,-79.3754179,Wynn Fitness,4b0d3519f964a520934423e3,43.64800921903539,-79.37371982834746,Gym
335,St. James Town,43.6514939,-79.3754179,"Oliver & Bonacini Café Grill, Yonge and Front",4c11888fd917c92837f4b562,43.64714379216559,-79.3769382034035,Restaurant
336,St. James Town,43.6514939,-79.3754179,Kim's Convenience,580a1c9338fa795226285f80,43.647823,-79.37343,Convenience Store
337,Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Park,4b0afc19f964a520212b23e3,43.692534923091934,-79.42870527613704,Field
338,Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Ravine,4c24abfcf7ced13aa425236d,43.690188230007266,-79.42610580222994,Trail
339,Humewood-Cedarvale,43.6937813,-79.42819140000002,Glen Cedar Park,4bce499bfb84c9b6a0a2233e,43.69539929852649,-79.42925308973972,Playground
340,Humewood-Cedarvale,43.6937813,-79.42819140000002,Phil White Arena,4d1cd5f409546dcb10f1d538,43.69130271699826,-79.43176051142332,Hockey Arena
341,"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,LCBO,4b017e51f964a520d84222e3,43.642098691959625,-79.5765915607928,Liquor Store
342,"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,The Beer Store,4b017e8cf964a520da4222e3,43.6413126,-79.5769248,Beer Store
343,"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,Starbucks,5cebda3300b068002dca9d81,43.641312,-79.576924,Coffee Shop
344,"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,Shoppers Drug Mart,57213eb9cd10ddb43c64eefc,43.641312,-79.576924,Pharmacy
345,"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,Pizza Hut,4cb4e17052edb1f7745763fe,43.64184465713319,-79.5765560607079,Pizza Place
346,"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,Cafe Sympatico,4b251b4cf964a520586c24e3,43.641820470953256,-79.57672066335874,Café
347,"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,Hasty Market,4c4a2189bad7a5931667f0a9,43.641870640831144,-79.5763695106309,Convenience Store
348,"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,Pet Valu,4f1ae0c2e4b095bc4517a2df,43.64166745232465,-79.57704986776474,Pet Store
349,"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,RBC Royal Bank,4beee041e24d20a1cd857314,43.76678992471017,-79.19115118872593,Bank
350,"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,G & G Electronics,4c62f34bde1b2d7fec89e370,43.765309,-79.191537,Electronics Store
351,"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Sail Sushi,57fd24f6cd1083addfd77bf9,43.765951,-79.191275,Restaurant
352,"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Big Bite Burrito,5411f741498e9ebd5e35d8bd,43.766299084470795,-79.19071980583941,Mexican Restaurant
353,"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Enterprise Rent-A-Car,4c1c7f9bb306c9288f0464b7,43.7640757,-79.1934057,Rental Car Location
354,"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Woburn Medical Centre,4b9008acf964a520737133e3,43.766631153138455,-79.19228553771973,Medical Center
355,"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Lawrence Ave E & Kingston Rd,513b84e6e4b0ef935943c0ad,43.767704,-79.18949,Intersection
356,"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Eggsmart,4d95bd2ddaec224bf7bf043e,43.7678,-79.190466,Breakfast Spot
357,The Beaches,43.67635739999999,-79.2930312,Glen Manor Ravine,4bd461bc77b29c74a07d9282,43.67682094413784,-79.29394208780985,Trail
358,The Beaches,43.67635739999999,-79.2930312,The Big Carrot Natural Food Market,4ad4c062f964a52011f820e3,43.678879,-79.297734,Health Food Store
359,The Beaches,43.67635739999999,-79.2930312,Grover Pub and Grub,4b8daea1f964a520480833e3,43.679181434941015,-79.29721535878515,Pub
360,The Beaches,43.67635739999999,-79.2930312,Upper Beaches,4df91c4bae60f95f82229ad5,43.68056321147582,-79.2928688743688,Neighborhood
361,Berczy Park,43.644770799999996,-79.3733064,The Keg Steakhouse + Bar - Esplanade,4b56a44ff964a5206e1728e3,43.64671207408793,-79.37476761639118,Restaurant
362,Berczy Park,43.644770799999996,-79.3733064,LCBO,4aeb719af964a52020c221e3,43.64294379917171,-79.37243989044406,Liquor Store
363,Berczy Park,43.644770799999996,-79.3733064,Fresh On Front,5b5bca904aa3f8002c97f85d,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
364,Berczy Park,43.644770799999996,-79.3733064,Meridian Hall,4ad4c062f964a520b8f720e3,43.646292124205594,-79.37602179505662,Concert Hall
365,Berczy Park,43.644770799999996,-79.3733064,Goose Island Brewhouse,597abafcb2958f7e523ea993,43.64732926809359,-79.37354117631912,Beer Bar
366,Berczy Park,43.644770799999996,-79.3733064,Hockey Hall Of Fame (Hockey Hall of Fame),4ad4c05ef964a520d8f620e3,43.646974451431056,-79.37732323942681,Museum
367,Berczy Park,43.644770799999996,-79.3733064,Biff's Bistro,4b0f3cd2f964a520b66023e3,43.647084825125084,-79.37634231908494,French Restaurant
368,Berczy Park,43.644770799999996,-79.3733064,Berczy Park,4bb79860cf2fc9b616779e02,43.64804835388851,-79.3751722909452,Park
369,Berczy Park,43.644770799999996,-79.3733064,St. Lawrence Market (South Building),4ad4c062f964a520fbf720e3,43.64874320223593,-79.37159697627527,Farmers Market
370,Berczy Park,43.644770799999996,-79.3733064,D.W. Alexander,53361f24498e6a4d4d8f66f1,43.64833304339161,-79.3738261420116,Cocktail Bar
371,Berczy Park,43.644770799999996,-79.3733064,Market Street Catch,534effeb498e6464d5c4885c,43.64850142396483,-79.3718080237409,Seafood Restaurant
372,Berczy Park,43.644770799999996,-79.3733064,St. Lawrence Market (North Building),4bbe53a1848da593e522ea6d,43.64879290161719,-79.37194535820687,Farmers Market
373,Berczy Park,43.644770799999996,-79.3733064,Dog Fountain,59ab10e242d8c27897e996cb,43.64799795147863,-79.37536096948996,Fountain
374,Berczy Park,43.644770799999996,-79.3733064,Buster's Sea Cove,4b86b209f964a520cf9631e3,43.6484950904393,-79.37146231793892,Seafood Restaurant
375,Berczy Park,43.644770799999996,-79.3733064,Starbucks,5a981dbe0c9f3129c9ee442c,43.644489,-79.368639,Coffee Shop
376,Berczy Park,43.644770799999996,-79.3733064,Scotiabank Arena,4b155081f964a520b4b023e3,43.64344617535107,-79.37903988889991,Basketball Stadium
377,Berczy Park,43.644770799999996,-79.3733064,Eggspectation,5b15659b1c062d0024e7cf81,43.646526,-79.375134,Breakfast Spot
378,Berczy Park,43.644770799999996,-79.3733064,Stonemill Bread,4c6eb1c9c524370414ae2beb,43.648668221542096,-79.37160962302049,Bakery
379,Berczy Park,43.644770799999996,-79.3733064,St. Lawrence Market Plaza,50587461ebca60fc610dfc58,43.64916860422451,-79.37232987433548,Art Gallery
380,Berczy Park,43.644770799999996,-79.3733064,Sukhothai,50b7c53616485cd9efad60d5,43.64848710249909,-79.37454735245633,Thai Restaurant
381,Berczy Park,43.644770799999996,-79.3733064,FARMR Eatery & Catering,5980a832898bdc3d188e85b9,43.648419863375096,-79.37027379521088,Bistro
382,Berczy Park,43.644770799999996,-79.3733064,The Reservoir Lounge,4ad4c05df964a52060f620e3,43.64851659851552,-79.37455623391588,Jazz Club
383,Berczy Park,43.644770799999996,-79.3733064,Chotto Matte,5a4fdf56772fbc5e9fa73c7f,43.646473,-79.378782,Japanese Restaurant
384,Berczy Park,43.644770799999996,-79.3733064,Seafront Fish Market,4b8010c5f964a520054f30e3,43.6484785341064,-79.37148942972523,Fish Market
385,Berczy Park,43.644770799999996,-79.3733064,Garrison Bespoke,4ccad68a19f376b060625eea,43.648102,-79.376334,Tailor Shop
386,Berczy Park,43.644770799999996,-79.3733064,Crepe It Up!,4c2b80a6ae6820a18fe91743,43.64873614340388,-79.37162306748482,Creperie
387,Berczy Park,43.644770799999996,-79.3733064,Movenpick Cafe,55314880498eca93a62e17ec,43.647686808930885,-79.3772953884033,Café
388,Berczy Park,43.644770799999996,-79.3733064,Pravda Vodka Bar,4ad4c05df964a5205df620e3,43.64851553067474,-79.37473231149953,Cocktail Bar
389,Berczy Park,43.644770799999996,-79.3733064,Everyday Gourmet (Teas & Coffees),4b6dcbf5f964a520ab902ce3,43.64875714757637,-79.37164539765817,Coffee Shop
390,Berczy Park,43.644770799999996,-79.3733064,The Old Spaghetti Factory,4ada4b1ef964a520022121e3,43.64696445846655,-79.37440258334287,Italian Restaurant
391,Berczy Park,43.644770799999996,-79.3733064,Mos Mos,5a53c6b0b0405614996330c6,43.64163954520267,-79.3775517786762,Coffee Shop
392,Berczy Park,43.644770799999996,-79.3733064,Alexandro's World Famous Gyros,4b75f350f964a5207c312ee3,43.6416627086796,-79.3752137736969,Greek Restaurant
393,Berczy Park,43.644770799999996,-79.3733064,Balzac's Coffee,536fd522498e09c6690800e2,43.64845650131932,-79.37178993724407,Café
394,Berczy Park,43.644770799999996,-79.3733064,Loaded Pierogi,54593679498e9c3b842c216d,43.647965,-79.373427,Comfort Food Restaurant
395,Berczy Park,43.644770799999996,-79.3733064,The Works Gourmet Burger Bistro,50fd7b1b582f9d035e57a426,43.648742,-79.374142,Restaurant
396,Berczy Park,43.644770799999996,-79.3733064,Olympic Cheese,4e1de62a31516450302586e3,43.64870154739154,-79.37154069441475,Cheese Shop
397,Berczy Park,43.644770799999996,-79.3733064,Sugar Beach,4c2e1fc7e116e21eb5bc8f60,43.643379816203485,-79.36744155499679,Beach
398,Berczy Park,43.644770799999996,-79.3733064,Scheffler's Deli,4c8102a1d8086dcb21866852,43.648643353516086,-79.37153681663685,Cheese Shop
399,Berczy Park,43.644770799999996,-79.3733064,C'est What,4ad4c05cf964a520e3f520e3,43.64842583928427,-79.37343925237656,Beer Bar
400,Berczy Park,43.644770799999996,-79.3733064,Harbour 60 Toronto,4ad7b757f964a520ff0d21e3,43.64222021431867,-79.37794459004243,Steakhouse
401,Berczy Park,43.644770799999996,-79.3733064,Starbucks,537631d2498eb01ecd19fbb2,43.6425033268289,-79.37524568288464,Coffee Shop
402,Berczy Park,43.644770799999996,-79.3733064,Carousel Bakery,4b647148f964a52080b32ae3,43.6487072781773,-79.37158005127563,Bakery
403,Berczy Park,43.644770799999996,-79.3733064,"The Westin Harbour Castle, Toronto",4ad4c05bf964a5209bf520e3,43.64121139206991,-79.37574863433838,Hotel
404,Berczy Park,43.644770799999996,-79.3733064,The Market Club,518c7449498ee798a9bcafaa,43.646774101671554,-79.37063258914719,Gym
405,Berczy Park,43.644770799999996,-79.3733064,Oyshi Sushi,4b3d5882f964a520d29225e3,43.64234005516476,-79.37585304260914,Sushi Restaurant
406,Berczy Park,43.644770799999996,-79.3733064,Winners,4af2fe17f964a5209de921e3,43.6477479,-79.3745508,Department Store
407,Berczy Park,43.644770799999996,-79.3733064,Loblaws,4adb6a84f964a520332721e3,43.645427,-79.369789,Grocery Store
408,Berczy Park,43.644770799999996,-79.3733064,Shoppers Drug Mart,4e8ef512cc21c15fa2e205c6,43.647141,-79.370898,Pharmacy
409,Berczy Park,43.644770799999996,-79.3733064,Anton Kozlik's mustard,4b757dcdf964a520980f2ee3,43.64875242328643,-79.37148453951065,Gourmet Shop
410,Berczy Park,43.644770799999996,-79.3733064,St. Urbain Bagel,4b3cf988f964a520ea8a25e3,43.64861083503254,-79.37149723554923,Bagel Shop
411,Berczy Park,43.644770799999996,-79.3733064,Starbucks,4ae19720f964a520588621e3,43.648738309887705,-79.37251925468443,Coffee Shop
412,Berczy Park,43.644770799999996,-79.3733064,Bindia Indian Bistro,526c649111d2200c3216dbc2,43.64855916613238,-79.37181600953608,Indian Restaurant
413,Berczy Park,43.644770799999996,-79.3733064,Tim Hortons,53e98197498eb45252061be1,43.6477612,-79.3704963,Coffee Shop
414,Berczy Park,43.644770799999996,-79.3733064,The Joint - Hogtown Smoke,5a18b35ef62e09710bdccd8a,43.649149979382656,-79.3746782955818,BBQ Joint
415,Berczy Park,43.644770799999996,-79.3733064,Paddington's Pump,4ad4c05ff964a52037f720e3,43.649035,-79.371899,Diner
416,Berczy Park,43.644770799999996,-79.3733064,European Delight,4b9137f3f964a520e2aa33e3,43.64870976781708,-79.37154525652817,Eastern European Restaurant
417,Berczy Park,43.644770799999996,-79.3733064,Brookfield Place,4ad4c063f964a5201df820e3,43.646790641203026,-79.37876938530562,Shopping Mall
418,Berczy Park,43.644770799999996,-79.3733064,The Gallery,4bf6a4165e800f47b2aee7d4,43.64462260922038,-79.36871188062028,Lounge
419,Caledonia-Fairbanks,43.6890256,-79.453512,Nairn Park,4eb0ca53be7bb9c3eeace0d6,43.69065390931841,-79.4562995791835,Park
420,Caledonia-Fairbanks,43.6890256,-79.453512,Maximum Woman,4c9e50ca2fb1a1435054e940,43.69065130310669,-79.45633320240984,Women's Store
421,Caledonia-Fairbanks,43.6890256,-79.453512,Fairbanks Pool,4c3f8848e26920a177955be7,43.69195850094914,-79.44892151240036,Pool
422,Caledonia-Fairbanks,43.6890256,-79.453512,Fairbank Memorial Park,4b60f788f964a520e4032ae3,43.69202800194052,-79.44892353333186,Park
423,Woburn,43.7709921,-79.21691740000001,Starbucks,4cc1d28c06c254815ac18547,43.770037201625215,-79.22115586641958,Coffee Shop
424,Woburn,43.7709921,-79.21691740000001,Tim Hortons,5164bf50e4b0ca7ab1d9ed8b,43.7708270725628,-79.22307810384153,Coffee Shop
425,Woburn,43.7709921,-79.21691740000001,Korean Grill House,4de0403ed4c040523ea079f4,43.7708117291354,-79.21450208834013,Korean Restaurant
426,Woburn,43.7709921,-79.21691740000001,Toronto Ali Sami Yen Spor Kompleksi (Lionhill),51054768e4b095f21f31a672,43.76767,-79.21821,Soccer Field
427,Leaside,43.7090604,-79.3634517,Local Leaside,5531956d498e24c6e9994f2e,43.71001166793114,-79.36351433524794,Sports Bar
428,Leaside,43.7090604,-79.3634517,Rack Attack,4bd3275ccaff95212e20d4f0,43.70693351467496,-79.36226108591485,Sporting Goods Shop
429,Leaside,43.7090604,-79.3634517,LCBO,4ba55702f964a52094fc38e3,43.710571304463954,-79.36028703241085,Liquor Store
430,Leaside,43.7090604,-79.3634517,Olde Yorke Fish & Chips,4b5f70a0f964a52076ba29e3,43.706141306111306,-79.3618288170822,Fish & Chips Shop
431,Leaside,43.7090604,-79.3634517,The Leaside Pub,53c95181498ec1d30073384e,43.7104676,-79.3638477,Restaurant
432,Leaside,43.7090604,-79.3634517,Enduro Sport,4bf30f1e98ac0f47cb7362a8,43.70605947915959,-79.36183454315712,Bike Shop
433,Leaside,43.7090604,-79.3634517,Bulk Barn,505639a6e4b0150f2f5ec910,43.70611573147322,-79.36054145695127,Grocery Store
434,Leaside,43.7090604,-79.3634517,Aroma Espresso Bar,523b88db11d2b90b3f77f1d0,43.70561065613986,-79.36077468518098,Coffee Shop
435,Leaside,43.7090604,-79.3634517,Longo's,4fc3b557e4b06f6d24086737,43.70643262604979,-79.35975310254634,Supermarket
436,Leaside,43.7090604,-79.3634517,PetSmart,4b080f8ff964a520150323e3,43.7126819,-79.3626365,Pet Store
437,Leaside,43.7090604,-79.3634517,Kintako Japanese Restaurant,530feb6b498e4958420dc8de,43.71159659251094,-79.36396207124376,Sushi Restaurant
438,Leaside,43.7090604,-79.3634517,Booster Juice,510035c8e4b0e6ff30700d53,43.70617277,-79.36065194,Smoothie Shop
439,Leaside,43.7090604,-79.3634517,Five Guys,50943f60498e4ddf6785eca4,43.70554090286243,-79.36124932941571,Burger Joint
440,Leaside,43.7090604,-79.3634517,Winners,4c0935c0340720a1ef5e8493,43.7094205909056,-79.36093211174,Department Store
441,Leaside,43.7090604,-79.3634517,Tim Hortons,50e63da3e4b075f63a325385,43.70562930215073,-79.36102831503376,Coffee Shop
442,Leaside,43.7090604,-79.3634517,Leaside Village,4f4ae658e4b0927adb5a0345,43.70568229146645,-79.36077693042236,Shopping Mall
443,Leaside,43.7090604,-79.3634517,Subway,4bdde09ee75c0f470cf8c503,43.710410108561625,-79.36185814836224,Sandwich Place
444,Leaside,43.7090604,-79.3634517,South St. Burger,4b4766bff964a520f43026e3,43.71051026319384,-79.36158441272885,Burger Joint
445,Leaside,43.7090604,-79.3634517,RBC Royal Bank,4c182912fe5a76b008bb0115,43.71014782237411,-79.36311534233931,Bank
446,Leaside,43.7090604,-79.3634517,Cupcakes,50d5f336e4b0b7ab7cb6110a,43.70602656677556,-79.36086417950665,Dessert Shop
447,Leaside,43.7090604,-79.3634517,Golf Town,4c0ac1c3ffb8c9b6b22b6c61,43.7092672087377,-79.3622276186943,Sporting Goods Shop
448,Leaside,43.7090604,-79.3634517,TD Canada Trust Branch and ATM,4d6d1a3acf7e41bd41c28285,43.7116872,-79.3637718,Bank
449,Leaside,43.7090604,-79.3634517,Starbucks,5bdc668eccad6b00396880f6,43.706564,-79.359591,Coffee Shop
450,Leaside,43.7090604,-79.3634517,Amsterdam Barrel House,59a6bfa8840fc25de9f79522,43.70602053200777,-79.36132913641597,Brewery
451,Leaside,43.7090604,-79.3634517,The Beer Store,50524b23e4b0f47dff39a8b5,43.7057389,-79.3604382,Beer Store
452,Leaside,43.7090604,-79.3634517,Sunset Grill,4f805ab5e4b02f457fe39eb2,43.71008051140994,-79.36252937590784,Breakfast Spot
453,Leaside,43.7090604,-79.3634517,SportChek,4b2e8f35f964a52076e224e3,43.70985360457569,-79.36045518457757,Sporting Goods Shop
454,Leaside,43.7090604,-79.3634517,Mucho Burrito Fresh Mexican Grill,505e36d3e4b00e0d6e496b29,43.706746,-79.361707,Mexican Restaurant
455,Leaside,43.7090604,-79.3634517,Linen Chest,502edaf2e4b0c51825649ce1,43.70693984029428,-79.35987973289845,Furniture / Home Store
456,Leaside,43.7090604,-79.3634517,Pier 1 Imports,4b92d210f964a520d91e34e3,43.7133394919619,-79.3643121421883,Furniture / Home Store
457,Leaside,43.7090604,-79.3634517,Best Buy,4af0b261f964a52056de21e3,43.709255121223215,-79.36168044805527,Electronics Store
458,Leaside,43.7090604,-79.3634517,Laird Plaza,513bf9b2e4b0b36e06fe3038,43.70947413128063,-79.36100167126416,Shopping Mall
459,Leaside,43.7090604,-79.3634517,The Great Canadian Bagel,4afeb674f964a520063022e3,43.71327461980094,-79.36502672732136,Bagel Shop
460,Leaside,43.7090604,-79.3634517,Upper Canada Specialty Harware,4e03760452b10583352e976b,43.71193349612021,-79.35927476050335,Furniture / Home Store
461,Central Bay Street,43.6579524,-79.3873826,Jimmy's Coffee,537d4d6d498ec171ba22e7fe,43.65842123574496,-79.38561319551111,Coffee Shop
462,Central Bay Street,43.6579524,-79.3873826,Tim Hortons,557231e3498e540f05f3083c,43.658569999999976,-79.38512341104502,Coffee Shop
463,Central Bay Street,43.6579524,-79.3873826,Somethin' 2 Talk About,4b744336f964a520d8d02de3,43.65839479027968,-79.38533765920816,Middle Eastern Restaurant
464,Central Bay Street,43.6579524,-79.3873826,Hailed Coffee,5a81ae339deb7d369fa7f146,43.65883296982352,-79.38368351986598,Coffee Shop
465,Central Bay Street,43.6579524,-79.3873826,Neo Coffee Bar,5db70a0c306d6b000861ac9f,43.66014,-79.38587,Coffee Shop
466,Central Bay Street,43.6579524,-79.3873826,The Queen and Beaver Public House,4ab2b0b9f964a520e56b20e3,43.65747228208784,-79.38352412327917,Gastropub
467,Central Bay Street,43.6579524,-79.3873826,The Elm Tree Restaurant,539c6f13498e06f4cc765165,43.65739749535259,-79.38376054171513,Modern European Restaurant
468,Central Bay Street,43.6579524,-79.3873826,Japango,4ae7b27df964a52068ad21e3,43.65526771691681,-79.38516506734886,Sushi Restaurant
469,Central Bay Street,43.6579524,-79.3873826,KAKA,5a62412b1108ba191da5ba06,43.65745745164475,-79.38419169987876,Japanese Restaurant
470,Central Bay Street,43.6579524,-79.3873826,Chatime 日出茶太,4e2284b11fc7c0ef9857d143,43.65554164147378,-79.38468427043244,Bubble Tea Shop
471,Central Bay Street,43.6579524,-79.3873826,Bubble Bath & Spa,512ce732e4b0aa0ac5f50f05,43.65904951746615,-79.38534357912432,Spa
472,Central Bay Street,43.6579524,-79.3873826,Mercatto,4a8355bff964a520d3fa1fe3,43.660390911898546,-79.38766421192705,Italian Restaurant
473,Central Bay Street,43.6579524,-79.3873826,College Park Area,4c8facf91664b1f79c90aa2f,43.659453,-79.383785,Park
474,Central Bay Street,43.6579524,-79.3873826,Red Lobster,4ae3398ff964a520ed9121e3,43.656328,-79.383621,Seafood Restaurant
475,Central Bay Street,43.6579524,-79.3873826,Banh Mi Boys,51755dc7498ece19b7261641,43.659292,-79.381949,Sandwich Place
476,Central Bay Street,43.6579524,-79.3873826,Scaddabush Italian Kitchen & Bar,52f6816f11d24a43115dc834,43.658920292028725,-79.38289105381784,Italian Restaurant
477,Central Bay Street,43.6579524,-79.3873826,Poke Guys,57bcd3b7498e652a678d0378,43.65489527525682,-79.38505238381624,Poke Place
478,Central Bay Street,43.6579524,-79.3873826,Textile Museum of Canada,4ad4c05ef964a520e2f620e3,43.65439630500274,-79.38650010906946,Art Museum
479,Central Bay Street,43.6579524,-79.3873826,Silver Snail Comics,4ad4c062f964a5200bf820e3,43.65703137958407,-79.38140310220501,Comic Shop
480,Central Bay Street,43.6579524,-79.3873826,Starbucks,576d30ed498ef2e95e26e6d0,43.65945605353152,-79.39041123272168,Coffee Shop
481,Central Bay Street,43.6579524,-79.3873826,MUJI,5479da4f498e8569fb44985c,43.656024,-79.383284,Miscellaneous Shop
482,Central Bay Street,43.6579524,-79.3873826,Vegetarian Haven,4aeb711ef964a52017c221e3,43.656016028357094,-79.3927577742003,Vegetarian / Vegan Restaurant
483,Central Bay Street,43.6579524,-79.3873826,Cafe Plenty,4f513029e4b07c3382c9fdb9,43.65457125894357,-79.38944976536852,Café
484,Central Bay Street,43.6579524,-79.3873826,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),55074b57498ef35eeeaafe29,43.65606287245643,-79.38369472446465,Dessert Shop
485,Central Bay Street,43.6579524,-79.3873826,Duke's Refresher + Bar,529fa9e111d2159d1f3caa0e,43.65897985683036,-79.38294890507811,Bar
486,Central Bay Street,43.6579524,-79.3873826,Jimmy's Coffee,57fe5f64498e08c9fc55cb87,43.65582710322224,-79.39204216888555,Café
487,Central Bay Street,43.6579524,-79.3873826,The Library Specialty Coffee,5a6b737b35f98359eed11974,43.65441282740799,-79.39090161351724,Coffee Shop
488,Central Bay Street,43.6579524,-79.3873826,The Yoga Sanctuary,4aeb5989f964a5203ec121e3,43.661499497597596,-79.38363613350754,Yoga Studio
489,Central Bay Street,43.6579524,-79.3873826,Marshalls,511b918be4b00262d6b926b6,43.659308,-79.3824621,Department Store
490,Central Bay Street,43.6579524,-79.3873826,Coffee Public,568bcf61498e3aaff5e351f8,43.66076299149323,-79.38618409033066,Coffee Shop
491,Central Bay Street,43.6579524,-79.3873826,DoubleTree by Hilton,52ce14b0498e50457ce11780,43.6546083,-79.3859415,Hotel
492,Central Bay Street,43.6579524,-79.3873826,Hangry Burger,5707027d498edd885aea5dce,43.66070999694819,-79.38283826775837,Burger Joint
493,Central Bay Street,43.6579524,-79.3873826,Nando's,52d884c5498ecf5c7cafe5ab,43.66172826,-79.38639146,Portuguese Restaurant
494,Central Bay Street,43.6579524,-79.3873826,Toronto Vegetarian Association,4b117fa4f964a520df7d23e3,43.655953,-79.392854,Office
495,Central Bay Street,43.6579524,-79.3873826,Coco Fresh Tea & Juice,59bd8286b0405605d8d13ea6,43.65865989038909,-79.38204032226336,Bubble Tea Shop
496,Central Bay Street,43.6579524,-79.3873826,JOEY Eaton Centre,4df909dfe4cd2129701c0690,43.6560936540828,-79.38187792357716,New American Restaurant
497,Central Bay Street,43.6579524,-79.3873826,Hard Candy Fitness,522e017f11d203fd9df25f43,43.659556180497816,-79.38244024080487,Gym / Fitness Center
498,Central Bay Street,43.6579524,-79.3873826,freshii,4b8bf257f964a520fcb332e3,43.66128623053018,-79.38396405932683,Salad Place
499,Central Bay Street,43.6579524,-79.3873826,Fran's,4ae1296df964a5208c8521e3,43.661255320138636,-79.38389304122866,Diner
500,Central Bay Street,43.6579524,-79.3873826,Dollarama,4b23d2b2f964a520795a24e3,43.66068,-79.38468,Discount Store
501,Central Bay Street,43.6579524,-79.3873826,Lebanon Express,4b8c0fa3f964a52085bb32e3,43.66099058425057,-79.38297576948105,Falafel Restaurant
502,Central Bay Street,43.6579524,-79.3873826,Arctic Bites,574e261b498e1965822a01aa,43.65608524137075,-79.39291311374251,Ice Cream Shop
503,Central Bay Street,43.6579524,-79.3873826,Reds Midtown Tavern,525ebec6498e33c5702cd7d3,43.659128249470015,-79.38226565563255,Wine Bar
504,Central Bay Street,43.6579524,-79.3873826,Krispy Kreme Doughnut Cafe,4e5cecc9fa76a4cf148bc565,43.65577205054815,-79.391993340322,Donut Shop
505,Central Bay Street,43.6579524,-79.3873826,Booster Juice,5beccbec2b274a002c3ef499,43.660323,-79.385445,Juice Bar
506,Central Bay Street,43.6579524,-79.3873826,W Burger Bar,4af1b6e5f964a5206be221e3,43.66133100835633,-79.3835570768382,Burger Joint
507,Central Bay Street,43.6579524,-79.3873826,Starbucks,523c961b11d2076f0e5dc8f4,43.659509,-79.382132,Coffee Shop
508,Central Bay Street,43.6579524,-79.3873826,California Sandwiches,536eac35498ee72591577301,43.660824989345386,-79.38288750546259,Sandwich Place
509,Central Bay Street,43.6579524,-79.3873826,Midi Bistro,4ba8f061f964a520e8fb39e3,43.65587131386703,-79.39209126452964,French Restaurant
510,Central Bay Street,43.6579524,-79.3873826,Bed Bath & Beyond,50a3dc33e4b07d69fbfe80ee,43.6596432,-79.3827044,Furniture / Home Store
511,Central Bay Street,43.6579524,-79.3873826,Subway,4d7b9170da568cfae33953ff,43.65946709895447,-79.38824850471555,Sandwich Place
512,Central Bay Street,43.6579524,-79.3873826,Colaba Junction,57c07e5f498ed3724a049dc1,43.66094,-79.385635,Indian Restaurant
